 21  889.835617 3.152E-29 1.008e-02.08490.113 3522.53370.73-.000939       1 1 1 11       2 1 1 01                    Q  7e     3677742029 5 4 5 7    15.0   15.0
 21  889.869077 5.501E-29 2.739e-02.08790.118 3508.50680.77-.000882       1 1 1 11       2 1 1 01                    Q  4f     3677742029 5 4 5 7     9.0    9.0
 21  889.874011 6.324E-29 2.322e-02.06800.083 3887.47410.76-.000719       2 2 2 01       2 1 1 02                    R 37e     3677642029 5 4 5 7    77.0   75.0
 21  889.891552 4.489E-29 1.863e-02.08700.116 3512.38400.76-.000897       1 1 1 11       2 1 1 01                    Q  5e     3677742029 5 4 5 7    11.0   11.0
 21  889.923533 7.070E-29 1.935e-01.06980.095 4215.95170.73-.001352       2 0 0 13       3 0 0 03                    P 26e     3677542029 5 4 5 7    51.0   53.0
 21  889.929986 1.053E-28 9.189e-02.09020.121 3503.02270.78-.000846       1 1 1 11       2 1 1 01                    Q  2f     3677742029 5 4 5 7     5.0    5.0
 21  889.930274 7.339E-29 4.627e-02.08880.119 3505.35720.77-.000866       1 1 1 11       2 1 1 01                    Q  3e     3677742029 5 4 5 7     7.0    7.0
 21  889.951785 1.916E-28 2.766e-01.09550.130 3501.45340.77-.000765       1 1 1 11       2 1 1 01                    Q  1e     3677742029 5 4 5 7     3.0    3.0
 21  889.953861 1.382E-30 4.247e-04.06630.071 3922.35600.71-.001461       0 2 2 11       1 2 2 01                    Q 54e     4677742029 5 4 5 7   109.0  109.0
 21  889.998479 1.515E-27 1.816e-01.07140.098 3537.25490.71-.001313       1 1 1 12       2 1 1 02                    P 22f     3677642029 5 4 5 7    43.0   45.0
 21  890.025521 3.226E-30 1.825e-01.08420.112 4612.95260.73-.000825       2 1 1 13       3 1 1 03                    R  7e     3677842029 5 4 5 7    17.0   15.0
 21  890.054847 1.238E-29 1.988e-02.06140.065 4340.15580.64-.001004       1 2 2 01       1 1 1 02                    R 78f     4677642029 5 4 5 7   159.0  157.0
 21  890.079785 5.712E-30 1.640e-02.08200.109 4043.14230.70-.000463       2 3 3 01       2 2 2 02                    R  9f     3677842029 5 4 5 7    21.0   19.0
 21  890.140151 1.655E-30 4.225e-04.06650.072 3880.28660.72-.001449       0 2 2 11       1 2 2 01                    Q 53f     3677742029 5 4 5 7   107.0  107.0
 21  890.192940 4.155E-30 3.340e-01.06790.082 4995.98340.75-.001381       0 1 1 21       1 1 1 11                    P 39f     3677642029 5 4 5 7    77.0   79.0
 21  890.193333 9.008E-30 2.439e-01.06790.082 4777.34810.76-.001374       1 2 2 11       2 2 2 01                    R 38e     3677642029 5 4 5 7    79.0   77.0
 21  890.308232 3.189E-30 2.921e-01.07670.104 4835.59620.69-.001097       2 1 1 12       3 1 1 02                    R 14f     3677642029 5 4 5 7    31.0   29.0
 21  890.311896 2.375E-28 1.554e-02.08090.108 3283.81370.70-.000505       1 4 4 01       1 3 3 02                    R 10f     3677742029 5 4 5 7    23.0   21.0
 21  890.415334 5.554E-29 2.203e-02.06250.065 4038.92970.65-.000967       1 2 2 01       1 1 1 02                    R 73e     4677642029 5 4 5 7   149.0  147.0
 21  890.454164 7.013E-28 1.403e-01.07010.095 3677.49560.73-.001306       0 3 3 11       1 3 3 01                    R 24f     3677542029 5 4 5 7    51.0   49.0
 21  890.454841 2.111E-26 1.622e-01.08200.109 2803.79350.70-.001096       0 2 2 11       1 2 2 01                    P 10e     4677842029 5 4 5 7    19.0   21.0
